experimento,algoritmo,implementacion,familia,n,d,k,semilla,repeticion,ms,costo,nodos,poda_fact,poda_opt
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,3,0.313416,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,4,0.308625,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,5,0.310333,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,6,0.307375,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,7,0.309416,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,8,0.325916,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,9,0.320667,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,10,0.321041,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,1,0.466625,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,2,0.474042,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,3,0.464958,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,4,0.465042,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,5,0.44875,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,6,0.45875,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,7,0.443542,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,8,0.455959,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,9,0.467,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,2,10,0.46475,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,1,0.00275,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,2,0.002625,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,3,0.002584,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,4,0.002583,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,5,0.0025,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,6,0.003416,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,7,0.002458,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,8,0.002458,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,9,0.0025,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,0,10,0.002292,0.9178608337,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,1,0.0025,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,2,0.0025,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,3,0.002334,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,4,0.002917,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,5,0.002416,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,6,0.0025,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,7,0.002417,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,8,0.002417,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,9,0.002208,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,1,10,0.002375,0.9831014648,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,1,0.002292,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,2,0.002375,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,3,0.002791,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,4,0.002541,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,5,0.002375,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,6,0.002542,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,7,0.002291,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,8,0.002375,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,9,0.002292,1.154818574,,,
e7_cpp_vs_python,pd,cpp,aleatoria,12,12,6,2,10,0.002209,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,1,0.101541,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,2,0.1005,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,3,0.102125,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,4,0.104417,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,5,0.102,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,6,0.101041,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,7,0.101417,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,8,0.104583,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,9,0.101167,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,0,10,0.1015,0.9178608337,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,1,0.102167,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,2,0.10125,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,3,0.101041,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,4,0.101792,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,5,0.103708,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,6,0.101292,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,7,0.104708,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,8,0.102583,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,9,0.1005,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,1,10,0.102458,0.9831014648,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,1,0.104334,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,2,0.100458,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,3,0.103041,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,4,0.1025,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,5,0.101208,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,6,0.104625,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,7,0.10275,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,8,0.10375,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,9,0.099667,1.154818574,,,
e7_cpp_vs_python,pd,py,aleatoria,12,12,6,2,10,0.103709,1.154818574,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,1,0.365167,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,2,0.455083,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,3,0.360541,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,4,0.391083,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,5,0.358917,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,6,0.386833,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,7,0.359916,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,8,0.362791,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,9,0.361625,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,0,10,0.385833,1.20518297,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,1,0.364083,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,2,0.384167,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,3,0.387625,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,4,0.388459,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,5,0.450625,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,6,0.381167,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,7,0.365291,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,8,0.358041,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,9,0.387667,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,1,10,0.380542,1.015055516,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,1,0.349667,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,2,0.35925,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,3,0.381167,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,4,0.358459,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,5,0.379333,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,6,0.3885,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,7,0.35775,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,8,0.387584,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,9,0.360625,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,14,12,7,2,10,0.374041,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,1,8.668542,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,2,9.177417,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,3,9.043292,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,4,9.191458,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,5,9.189083,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,6,9.077125,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,7,8.999042,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,8,9.145083,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,9,9.204584,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,0,10,8.996041,1.20518297,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,1,9.359875,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,2,9.056833,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,3,9.187333,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,4,9.151833,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,5,9.168125,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,6,9.251083,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,7,9.201709,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,8,9.184208,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,9,9.004625,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,1,10,8.779333,1.015055516,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,1,9.024542,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,2,9.144917,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,3,9.147375,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,4,9.132958,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,5,9.123917,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,6,9.352125,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,7,9.175708,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,8,9.10375,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,9,9.123292,1.211750288,,,
e7_cpp_vs_python,fb,py,aleatoria,14,12,7,2,10,9.25575,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,1,0.035,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,2,0.031875,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,3,0.032708,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,4,0.033916,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,5,0.032167,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,6,0.032208,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,7,0.04225,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,8,0.032292,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,9,0.032167,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,0,10,0.032042,1.20518297,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,1,0.014667,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,2,0.025375,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,3,0.014625,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,4,0.014542,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,5,0.014541,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,6,0.0145,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,7,0.014166,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,8,0.017917,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,9,0.014666,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,1,10,0.015,1.015055516,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,1,0.0225,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,2,0.023875,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,3,0.028875,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,4,0.021834,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,5,0.023875,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,6,0.024208,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,7,0.02175,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,8,0.0235,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,9,0.022292,1.211750288,,,
e7_cpp_vs_python,bt,cpp,aleatoria,14,12,7,2,10,0.021875,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,1,1.723042,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,2,1.736833,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,3,1.753542,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,4,1.712625,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,5,1.770958,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,6,1.710542,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,7,1.687542,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,8,1.705541,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,9,1.71225,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,0,10,1.723916,1.20518297,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,1,0.786,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,2,0.725458,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,3,0.73875,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,4,0.749334,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,5,0.771666,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,6,0.769416,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,7,0.74725,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,8,0.772959,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,9,0.74825,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,1,10,0.757667,1.015055516,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,1,1.204459,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,2,1.225083,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,3,1.175334,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,4,1.173916,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,5,1.160167,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,6,1.162375,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,7,1.194833,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,8,1.190208,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,9,1.184833,1.211750288,,,
e7_cpp_vs_python,bt,py,aleatoria,14,12,7,2,10,1.190333,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,1,0.002959,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,2,0.003083,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,3,0.003416,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,4,0.002916,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,5,0.003042,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,6,0.002959,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,7,0.002917,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,8,0.003,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,9,0.00275,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,0,10,0.002875,1.20518297,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,1,0.002833,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,2,0.002917,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,3,0.003417,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,4,0.002917,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,5,0.002792,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,6,0.002917,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,7,0.002625,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,8,0.002667,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,9,0.002625,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,1,10,0.002667,1.015055516,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,1,0.002666,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,2,0.0035,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,3,0.00275,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,4,0.002542,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,5,0.003208,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,6,0.002625,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,7,0.00275,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,8,0.002625,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,9,0.002625,1.211750288,,,
e7_cpp_vs_python,pd,cpp,aleatoria,14,12,7,2,10,0.002584,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,1,0.162166,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,2,0.16625,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,3,0.168208,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,4,0.156,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,5,0.161416,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,6,0.152916,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,7,0.165709,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,8,0.157417,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,9,0.166042,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,0,10,0.156583,1.20518297,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,1,0.161875,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,2,0.156958,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,3,0.16275,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,4,0.15525,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,5,0.157375,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,6,0.154458,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,7,0.158542,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,8,0.177541,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,9,0.155334,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,1,10,0.159416,1.015055516,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,1,0.15425,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,2,0.15475,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,3,0.157209,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,4,0.159834,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,5,0.158333,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,6,0.157917,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,7,0.157625,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,8,0.157458,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,9,0.168459,1.211750288,,,
e7_cpp_vs_python,pd,py,aleatoria,14,12,7,2,10,0.16475,1.211750288,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,1,1.447417,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,2,1.541709,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,3,1.414833,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,4,1.455417,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,5,1.467417,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,6,1.92625,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,7,1.534666,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,8,1.826916,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,9,1.623042,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,0,10,1.677125,1.142814801,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,1,1.91725,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,2,1.453709,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,3,1.765458,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,4,1.51225,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,5,1.455458,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,6,1.549541,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,7,1.445792,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,8,1.465917,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,9,1.462792,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,1,10,1.4365,1.095167211,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,1,1.653792,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,2,1.453958,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,3,1.474667,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,4,1.473709,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,5,1.450459,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,6,1.374125,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,7,1.698834,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,8,1.498958,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,9,1.512292,1.265130345,,,
e7_cpp_vs_python,fb,cpp,aleatoria,16,12,8,2,10,1.404791,1.265130345,,,
e7_cpp_vs_python,fb,py,aleatoria,16,12,8,0,1,40.57675,1.142814801,,,
